"","subj","experiment.x","action","yesno","age.at.study","age.at.survey","prop.lower","prop.higher","avg.lower","avg.higher","exp","agegroup","looking.to.unexp","LTdiff","age","category","monthsPerformed","yesnoAtStudy"
"1234","15","MR10","fearheights","no",9.8,12.2,0.157411669,0.842588331,5.814,31.121,"MR","10",0.842588331,25.307,NA,"anxiety",NA,NA
"1235","18","MR10","fearheights","no",9.666666667,10.7,0.370714286,0.629285714,8.823,14.977,"MR","10",0.629285714,6.154,NA,"anxiety",NA,NA
"1236","19","MR10","fearheights","no",10.3,12.6,0.5,0.5,60,60,"MR","10",0.5,0,NA,"anxiety",NA,NA
"1237","21","MR10","fearheights","no",9.466666667,10.6,0.481642994,0.518357006,46.388,49.924,"MR","10",0.518357006,3.536,NA,"anxiety",NA,NA
"1238","22","MR10","fearheights","yes",9.466666667,9.5,0.510416667,0.489583333,6.664,6.392,"MR","10",0.489583333,-0.271999999999999,10,"anxiety",-0.533333333,"1"
"1239","23","MR13","fearheights","no",12.73333333,12.7,0.381055489,0.618944511,24.99,40.591,"MR","13",0.618944511,15.601,13,"anxiety",-0.300000000000001,"0"
"1240","25","MR13","fearheights","yes",12.56666667,12.6,0.603160667,0.396839333,11.679,7.684,"MR","13",0.396839333,-3.995,10,"anxiety",2.56666667,"1"
"1241","26","MR13","fearheights","no",12.56666667,12.6,0.449341439,0.550658561,15.079,18.479,"MR","13",0.550658561,3.4,16,"anxiety",-3.433,"0"
"1242","27","MR13","fearheights","yes",13,13,0.476331361,0.523668639,10.948,12.036,"MR","13",0.523668639,1.088,11,"anxiety",2,"1"
"1243","28","MR10","fearheights","yes",10.26666667,12.7,0.352201258,0.647798742,7.616,14.008,"MR","10",0.647798742,6.392,11,"anxiety",-0.733333330000001,"0"
"1244","29","MR10","fearheights","no",9.8,9.8,0.407671722,0.592328278,7.769,11.288,"MR","10",0.592328278,3.519,4,"anxiety",5.8,"0"
"1245","30","MR10","fearheights","no",9.566666667,10.5,0.308854385,0.691145615,12.512,27.999,"MR","10",0.691145615,15.487,NA,"anxiety",NA,NA
"1246","31","MR13","fearheights","no",13,13,0.309934563,0.690065437,8.857,19.72,"MR","13",0.690065437,10.863,10.5,"anxiety",2.5,"0"
"1247","32","MR13","fearheights","yes",13.4,13.4,0.642971795,0.357028205,47.668,26.469,"MR","13",0.357028205,-21.199,9,"anxiety",4.4,"1"
"1248","33","MR10","fearheights","no",9.966666667,10,0.253170335,0.746829665,17.748,52.355,"MR","10",0.746829665,34.607,7,"anxiety",2.966666667,"0"
"1249","34","MR10","fearheights","no",9.7,9.7,0.548733691,0.451266309,12.155,9.996,"MR","10",0.451266309,-2.159,7.2,"anxiety",2.5,"0"
"1250","35","MR10","fearheights","no",10.06666667,10.1,0.522017045,0.477982955,12.495,11.441,"MR","10",0.477982955,-1.054,5.5,"anxiety",4.5667,"0"
"1251","36","MR10","fearheights","yes",8.966666667,9.6,0.207333333,0.792666667,10.574,40.426,"MR","10",0.792666667,29.852,8,"anxiety",0.966666667,"1"
"1252","37","MR13","fearheights","yes",12.86666667,12.9,0.241610738,0.758389262,7.344,23.052,"MR","13",0.758389262,15.708,12,"anxiety",0.866666670000001,"1"
"1253","38","MR13","fearheights","yes",12.66666667,14.5,0.420596728,0.579403272,14.858,20.468,"MR","13",0.579403272,5.61,10,"anxiety",2.66666667,"1"
"1254","39","MR10","fearheights","no",9.933333333,9.9,0.466238693,0.533761307,39.945,45.73,"MR","10",0.533761307,5.785,5.5,"anxiety",4.4,"0"
"1255","40","MR10","fearheights","no",9.866666667,9.9,0.557995495,0.442004505,16.847,13.345,"MR","10",0.442004505,-3.502,6.12,"anxiety",3.76666667,"0"
"1256","41","MR10","fearheights","no",9.833333333,9.8,0.567712171,0.432287829,35.44,26.986,"MR","10",0.432287829,-8.454,8,"anxiety",1.833333333,"0"
"1257","42","MR13","fearheights","no",12.66666667,12.7,0.552287582,0.447712418,25.857,20.961,"MR","13",0.447712418,-4.896,11.5,"anxiety",1.16666667,"0"
"1258","43","MR13","fearheights","yes",13.43333333,13.4,0.453084648,0.546915352,26.843,32.402,"MR","13",0.546915352,5.559,11,"anxiety",2.43333333,"1"
"1259","44","MR13","fearheights","no",12.76666667,12.8,0.407035176,0.592964824,17.901,26.078,"MR","13",0.592964824,8.177,13.2,"anxiety",-0.433299999999999,"0"
"1260","45","MR13","fearheights","no",12.63333333,12.6,0.589928058,0.410071942,19.516,13.566,"MR","13",0.410071942,-5.95,13,"anxiety",-0.366999999999999,"0"
"1261","46","MR13","fearheights","no",12.86666667,12.9,0.189333333,0.810666667,7.242,31.008,"MR","13",0.810666667,23.766,10,"anxiety",2.86666667,"0"
"1262","47","MR13","fearheights","no",12.53333333,12.5,0.484787018,0.515212982,8.126,8.636,"MR","13",0.515212982,0.51,11.11,"anxiety",1.4,"0"
"1263","48","MR10","fearheights","yes",10.33333333,10.4,0.416793121,0.583206879,28.016,39.202,"MR","10",0.583206879,11.186,9,"anxiety",1.33333333,"1"
"1264","49","MR13","fearheights","no",12.86666667,12.9,0.178016726,0.821983274,5.066,23.392,"MR","13",0.821983274,18.326,10.8,"anxiety",2.0667,"0"
"1265","50","MR10","fearheights","no",10.2,10.8,0.239370079,0.760629921,5.168,16.422,"MR","10",0.760629921,11.254,NA,"anxiety",NA,NA
"1266","51","MR13","fearheights","no",12.66666667,12.9,0.43060355,0.56939645,25.67,33.944,"MR","13",0.56939645,8.274,10.5,"anxiety",2.13333333,"0"
"1267","52","MR10","fearheights","no",9.533333333,9.5,0.609964413,0.390035587,14.569,9.316,"MR","10",0.390035587,-5.253,4.15,"anxiety",5.35,"0"
"1268","53","MR13","fearheights","no",13.06666667,13.1,0.558149919,0.441850081,60,47.498,"MR","13",0.441850081,-12.502,11.5,"anxiety",1.567,"0"
"1269","54","MR10","fearheights","no",10.46666667,10.5,0.44750496,0.55249504,29.325,36.205,"MR","10",0.55249504,6.88,10,"anxiety",0.466666667,"0"
"1270","55","MR10","fearheights","no",9.566666667,9.6,0.554878049,0.445121951,12.376,9.928,"MR","10",0.445121951,-2.448,5.75,"anxiety",3.8,"0"
"1271","56","MR10","fearheights","",10.3,10.3,0.445301543,0.554698457,10.795,13.447,"MR","10",0.554698457,2.652,NA,"anxiety",NA,NA
"1272","57","MR10","fearheights","",10.4,10.3,0.690690691,0.309309309,19.55,8.755,"MR","10",0.309309309,-10.795,NA,"anxiety",NA,NA
"1273","58","MR10","fearheights","no",10.33333333,10.3,0.512152778,0.487847222,30.09,28.662,"MR","10",0.487847222,-1.428,7.25,"anxiety",3.066666667,"0"
"1274","59","MR10","fearheights","no",9.866666667,9.9,0.645784996,0.354215004,14.195,7.786,"MR","10",0.354215004,-6.409,8,"anxiety",1.866666667,"0"
"1275","60","MR10","fearheights","no",10.06666667,10.1,0.419681621,0.580318379,14.79,20.451,"MR","10",0.580318379,5.661,8.13,"anxiety",1.933,"0"
"1276","61",NA,"fearheights","yes",NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,9.5,"anxiety",NA,NA
"1277","62",NA,"fearheights","yes",NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anxiety",NA,NA
"1278","63",NA,"fearheights","yes",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,11,"anxiety",NA,NA
"1279","64",NA,"fearheights","no",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anxiety",NA,NA
"1280","65",NA,"fearheights","yes",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,10,"anxiety",NA,NA
"1281","66",NA,"fearheights","no",NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anxiety",NA,NA
"1282","69","RISK10","fearheights","yes",10.2667,22.1,0.62819482,0.37180518,19.54,11.57,"RISK","10",0.62819482,7.97,NA,"anxiety",NA,NA
"1283","70","RISK10","fearheights","yes",10.3667,22.5,0.62828536,0.37171464,10.04,5.94,"RISK","10",0.62828536,4.1,12,"anxiety",-1.6333,"0"
"1284","72","RISK10","fearheights","yes",10.5333,22.3,0.48476229,0.51523771,11.93,12.68,"RISK","10",0.48476229,-0.75,8,"anxiety",2.5333,"1"
"1285","73","RISK10","fearheights","yes",10.0667,21.2,0.56094151,0.43905849,24.07,18.84,"RISK","10",0.56094151,5.23,NA,"anxiety",NA,NA
"1286","74","RISK10","fearheights","yes",9.7667,20.9,0.67677913,0.32322087,23.87,11.4,"RISK","10",0.67677913,12.47,15,"anxiety",-5.2333,"0"
"1287","77","RISK10","fearheights","no",10.6333,22.6,0.52951144,0.47048856,9.38,8.33,"RISK","10",0.52951144,1.05,NA,"anxiety",NA,NA
"1288","78","RISK10","fearheights","",10.0667,20.3,0.39440449,0.60559551,22.49,34.53,"RISK","10",0.39440449,-12.04,NA,"anxiety",NA,NA
"1289","81","RISK10","fearheights","no",10.2333,20.4,0.61828069,0.38171931,14.78,9.13,"RISK","10",0.61828069,5.65,NA,"anxiety",NA,NA
"1290","82","RISK10","fearheights","yes",9.6,20.3,0.60326531,0.39673469,11.09,7.29,"RISK","10",0.60326531,3.8,12,"anxiety",-2.4,"0"
"1291","87","RISK10","fearheights","yes",9.6333,20.2,0.75194565,0.24805435,30.44,10.04,"RISK","10",0.75194565,20.4,9,"anxiety",0.6333,"1"
"1292","88","RISK10","fearheights","yes",10.4667,20.5,0.55365517,0.44634483,20.07,16.18,"RISK","10",0.55365517,3.89,16,"anxiety",-5.5333,"0"
"1293","91","RISK10","fearheights","yes",10.233,19.2,0.19541328,0.80458672,4.09,16.84,"RISK","10",0.19541328,-12.75,10.6,"anxiety",-0.366999999999999,"0"
"1294","92","RISK10","fearheights","no",10.0333,21.6,0.54316912,0.45683088,21.39,17.99,"RISK","10",0.54316912,3.4,NA,"anxiety",NA,NA
"1295","93","RISK10","fearheights","yes",10.3,19.2,0.54578474,0.45421526,14.28,11.88,"RISK","10",0.54578474,2.4,12,"anxiety",-1.7,"0"
"1296","94","RISK10","fearheights","yes",9.7333,18,0.40696943,0.59303057,16.18,23.57,"RISK","10",0.40696943,-7.39,9,"anxiety",0.7333,"1"
"1297","96","RISK10","fearheights","no",10.4,22.7,0.40508744,0.59491256,6.37,9.36,"RISK","10",0.40508744,-2.99,NA,"anxiety",NA,NA
"1298","97","RISK10","fearheights","yes",9.8333,18.8,0.53763099,0.46236901,42.33,36.4,"RISK","10",0.53763099,5.93,9,"anxiety",0.833299999999999,"1"
"1299","98","RISK10","fearheights","yes",10.5667,18.9,0.66953077,0.33046923,60,29.62,"RISK","10",0.66953077,30.38,7,"anxiety",3.5667,"1"
"1300","100","RISK13","fearheights","yes",13.4,33.7,0.63946188,0.36053812,14.26,8.04,"RISK","13",0.63946188,6.22,8.4,"anxiety",5,"1"
"1301","103","RISK13","fearheights","no",13.2,31.1,0.51927096,0.48072904,21.88,21.51,"RISK","13",0.51927096,0.369999999999997,NA,"anxiety",NA,NA
"1302","104","RISK13","fearheights","yes",12.633,30.1,0.53881823,0.46118177,41.62,37.55,"RISK","13",0.53881823,4.07,12,"anxiety",0.632999999999999,"1"
"1303","105","RISK13","fearheights","yes",12.6,30.2,0.59842533,0.40157467,14.99,8.53,"RISK","13",0.59842533,6.46,16,"anxiety",-3.4,"0"
"1304","110","RISK13","fearheights","no",13.467,31.6,0.55009065,0.44990936,15.71,14.84,"RISK","13",0.55009065,0.870000000000001,NA,"anxiety",NA,NA
"1305","111","RISK13","fearheights","no",13.233,28.9,0.33967572,0.66032428,15.62,27.81,"RISK","13",0.33967572,-12.19,NA,"anxiety",NA,NA
"1306","112","RISK13","fearheights","yes",12.767,30.2,0.56444819,0.43555181,13.4,10.34,"RISK","13",0.56444819,3.06,NA,"anxiety",NA,NA
"1307","113","RISK13","fearheights","yes",12.767,30.2,0.66573816,0.33426184,14.34,7.2,"RISK","13",0.66573816,7.14,NA,"anxiety",NA,NA
"1308","115","RISK13","fearheights","yes",12.567,31.7,0.52432725,0.47567275,36.59,39.02,"RISK","13",0.52432725,-2.43,NA,"anxiety",NA,NA
"1309","116","RISK13","fearheights","no",13.1,31.3,0.37291402,0.62708598,22.45,42.66,"RISK","13",0.37291402,-20.21,NA,"anxiety",NA,NA
"1310","117","RISK13","fearheights","no",12.767,30.1,0.46805528,0.53194472,12.24,13.16,"RISK","13",0.46805528,-0.92,NA,"anxiety",NA,NA
"1311","122","RISK13","fearheights","no",13.067,31,0.70845838,0.29154162,23.71,8.54,"RISK","13",0.70845838,15.17,NA,"anxiety",NA,NA
"1312","123","RISK13","fearheights","yes",12.933,30,0.64370569,0.35629431,52.59,35.96,"RISK","13",0.64370569,16.63,NA,"anxiety",NA,NA
"1313","125","RISK13","fearheights","yes",13.133,31.8,0.61721353,0.38278647,22.62,11.03,"RISK","13",0.61721353,11.59,NA,"anxiety",NA,NA
"1314","127","RISK13","fearheights","yes",12.967,30.2,0.36904926,0.63095074,31.44,49.11,"RISK","13",0.36904926,-17.67,18,"anxiety",-5.033,"0"
"1315","129","RISK13","fearheights","yes",12.633,32.2,0.38301045,0.61698955,14.91,24.36,"RISK","13",0.38301045,-9.45,15,"anxiety",-2.367,"0"
"1316","130","RISK13","fearheights","no",13,30.2,0.497116,0.502884,23.27,23.54,"RISK","13",0.497116,-0.27,NA,"anxiety",NA,NA
"1317","1","MR10","walks","no",10.06666667,13.5,0.47197043,0.52802957,53.63,60,"MR","10",0.52802957,6.37,NA,"selflocomotion",NA,NA
"1318","2","MR13","walks","yes",12.93333333,17.5,0.4658405,0.5341595,52.326,60,"MR","13",0.5341595,7.674,11.27,"selflocomotion",1.66333333,"1"
"1319","3","MR10","walks","no",10.06666667,13.2,0.814995563,0.185004437,31.229,7.089,"MR","10",0.185004437,-24.14,NA,"selflocomotion",NA,NA
"1320","4","MR13","walks","no",12.7,13.8,0.46488482,0.53511518,10.7665,12.393,"MR","13",0.53511518,1.6265,NA,"selflocomotion",NA,NA
"1321","5","MR13","walks","yes",13.5,15.3,0.523095624,0.476904376,21.947,20.009,"MR","13",0.476904376,-1.938,12,"selflocomotion",1.5,"1"
"1322","6","MR13","walks","yes",13.1,14.5,0.487272727,0.512727273,22.78,23.97,"MR","13",0.512727273,1.19,11.11,"selflocomotion",1.99,"1"
"1323","7","MR13","walks","yes",12.7,14.5,0.494,0.506,16.796,17.204,"MR","13",0.506,0.408000000000001,14,"selflocomotion",-1.3,"0"
"1324","8","MR13","walks","yes",12.96666667,15,0.315642661,0.684357339,18.071,39.18045,"MR","13",0.684357339,21.10945,13.5,"selflocomotion",-0.53333333,"0"
"1325","10","MR13","walks","yes",13.1,14.8,0.441306267,0.558693733,8.5,10.761,"MR","13",0.558693733,2.261,12,"selflocomotion",1.1,"1"
"1326","13","MR10","walks","yes",10.06666667,14,0.429761905,0.570238095,12.274,16.286,"MR","10",0.570238095,4.012,12,"selflocomotion",-1.93333333,"0"
"1327","14","MR13","walks","yes",12.83333333,14,0.5,0.5,60,60,"MR","13",0.5,0,13,"selflocomotion",-0.16666667,"0"
"1328","15","MR10","walks","yes",9.8,12.2,0.157411669,0.842588331,5.814,31.121,"MR","10",0.842588331,25.307,10,"selflocomotion",-0.199999999999999,"0"
"1329","18","MR10","walks","no",9.666666667,10.7,0.370714286,0.629285714,8.823,14.977,"MR","10",0.629285714,6.154,NA,"selflocomotion",NA,NA
"1330","19","MR10","walks","no",10.3,12.6,0.5,0.5,60,60,"MR","10",0.5,0,NA,"selflocomotion",NA,NA
"1331","21","MR10","walks","no",9.466666667,10.6,0.481642994,0.518357006,46.388,49.924,"MR","10",0.518357006,3.536,NA,"selflocomotion",NA,NA
"1332","22","MR10","walks","no",9.466666667,9.5,0.510416667,0.489583333,6.664,6.392,"MR","10",0.489583333,-0.271999999999999,8,"selflocomotion",1.4667,"0"
"1333","23","MR13","walks","yes",12.73333333,12.7,0.381055489,0.618944511,24.99,40.591,"MR","13",0.618944511,15.601,12,"selflocomotion",0.733333330000001,"1"
"1334","25","MR13","walks","yes",12.56666667,12.6,0.603160667,0.396839333,11.679,7.684,"MR","13",0.396839333,-3.995,10,"selflocomotion",2.56666667,"1"
"1335","26","MR13","walks","no",12.56666667,12.6,0.449341439,0.550658561,15.079,18.479,"MR","13",0.550658561,3.4,12.75,"selflocomotion",-0.199999999999999,"0"
"1336","27","MR13","walks","no",13,13,0.476331361,0.523668639,10.948,12.036,"MR","13",0.523668639,1.088,8,"selflocomotion",5,"0"
"1337","28","MR10","walks","yes",10.26666667,12.7,0.352201258,0.647798742,7.616,14.008,"MR","10",0.647798742,6.392,12,"selflocomotion",-1.73333333,"0"
"1338","29","MR10","walks","no",9.8,9.8,0.407671722,0.592328278,7.769,11.288,"MR","10",0.592328278,3.519,10,"selflocomotion",-0.199999999999999,"0"
"1339","30","MR10","walks","no",9.566666667,10.5,0.308854385,0.691145615,12.512,27.999,"MR","10",0.691145615,15.487,NA,"selflocomotion",NA,NA
"1340","31","MR13","walks","yes",13,13,0.309934563,0.690065437,8.857,19.72,"MR","13",0.690065437,10.863,10,"selflocomotion",3,"1"
"1341","32","MR13","walks","no",13.4,13.4,0.642971795,0.357028205,47.668,26.469,"MR","13",0.357028205,-21.199,14,"selflocomotion",-0.567,"0"
"1342","33","MR10","walks","no",9.966666667,10,0.253170335,0.746829665,17.748,52.355,"MR","10",0.746829665,34.607,6.5,"selflocomotion",3.467,"0"
"1343","34","MR10","walks","no",9.7,9.7,0.548733691,0.451266309,12.155,9.996,"MR","10",0.451266309,-2.159,8,"selflocomotion",1.7,"0"
"1344","35","MR10","walks","no",10.06666667,10.1,0.522017045,0.477982955,12.495,11.441,"MR","10",0.477982955,-1.054,6.25,"selflocomotion",3.833333333,"0"
"1345","36","MR10","walks","no",8.966666667,9.6,0.207333333,0.792666667,10.574,40.426,"MR","10",0.792666667,29.852,NA,"selflocomotion",NA,NA
"1346","37","MR13","walks","no",12.86666667,12.9,0.241610738,0.758389262,7.344,23.052,"MR","13",0.758389262,15.708,12.75,"selflocomotion",0.0999999999999996,"0"
"1347","38","MR13","walks","yes",12.66666667,14.5,0.420596728,0.579403272,14.858,20.468,"MR","13",0.579403272,5.61,11,"selflocomotion",1.66666667,"1"
"1348","39","MR10","walks","no",9.933333333,9.9,0.466238693,0.533761307,39.945,45.73,"MR","10",0.533761307,5.785,9.5,"selflocomotion",0.43333333,"0"
"1349","40","MR10","walks","no",9.866666667,9.9,0.557995495,0.442004505,16.847,13.345,"MR","10",0.442004505,-3.502,9.5,"selflocomotion",0.366666667000001,"0"
"1350","41","MR10","walks","no",9.833333333,9.8,0.567712171,0.432287829,35.44,26.986,"MR","10",0.432287829,-8.454,13,"selflocomotion",-3.2667,"0"
"1351","42","MR13","walks","yes",12.66666667,12.7,0.552287582,0.447712418,25.857,20.961,"MR","13",0.447712418,-4.896,12,"selflocomotion",0.66666667,"1"
"1352","43","MR13","walks","yes",13.43333333,13.4,0.453084648,0.546915352,26.843,32.402,"MR","13",0.546915352,5.559,13,"selflocomotion",0.43333333,"1"
"1353","44","MR13","walks","yes",12.76666667,12.8,0.407035176,0.592964824,17.901,26.078,"MR","13",0.592964824,8.177,10,"selflocomotion",2.76666667,"1"
"1354","45","MR13","walks","no",12.63333333,12.6,0.589928058,0.410071942,19.516,13.566,"MR","13",0.410071942,-5.95,6.75,"selflocomotion",5.86666667,"0"
"1355","46","MR13","walks","yes",12.86666667,12.9,0.189333333,0.810666667,7.242,31.008,"MR","13",0.810666667,23.766,12,"selflocomotion",0.866666670000001,"1"
"1356","47","MR13","walks","yes",12.53333333,12.5,0.484787018,0.515212982,8.126,8.636,"MR","13",0.515212982,0.51,12,"selflocomotion",0.53333333,"1"
"1357","48","MR10","walks","no",10.33333333,10.4,0.416793121,0.583206879,28.016,39.202,"MR","10",0.583206879,11.186,4.5,"selflocomotion",5.83333333,"0"
"1358","49","MR13","walks","yes",12.86666667,12.9,0.178016726,0.821983274,5.066,23.392,"MR","13",0.821983274,18.326,10,"selflocomotion",2.86666667,"1"
"1359","50","MR10","walks","no",10.2,10.8,0.239370079,0.760629921,5.168,16.422,"MR","10",0.760629921,11.254,NA,"selflocomotion",NA,NA
"1360","51","MR13","walks","no",12.66666667,12.9,0.43060355,0.56939645,25.67,33.944,"MR","13",0.56939645,8.274,12.2,"selflocomotion",0.466666667,"0"
"1361","52","MR10","walks","no",9.533333333,9.5,0.609964413,0.390035587,14.569,9.316,"MR","10",0.390035587,-5.253,8.4,"selflocomotion",1.13333333,"0"
"1362","53","MR13","walks","no",13.06666667,13.1,0.558149919,0.441850081,60,47.498,"MR","13",0.441850081,-12.502,12.75,"selflocomotion",0.300000000000001,"0"
"1363","54","MR10","walks","no",10.46666667,10.5,0.44750496,0.55249504,29.325,36.205,"MR","10",0.55249504,6.88,8,"selflocomotion",2.466666667,"0"
"1364","55","MR10","walks","no",9.566666667,9.6,0.554878049,0.445121951,12.376,9.928,"MR","10",0.445121951,-2.448,2,"selflocomotion",7.56666667,"0"
"1365","56","MR10","walks","",10.3,10.3,0.445301543,0.554698457,10.795,13.447,"MR","10",0.554698457,2.652,NA,"selflocomotion",NA,NA
"1366","57","MR10","walks","",10.4,10.3,0.690690691,0.309309309,19.55,8.755,"MR","10",0.309309309,-10.795,NA,"selflocomotion",NA,NA
"1367","58","MR10","walks","no",10.33333333,10.3,0.512152778,0.487847222,30.09,28.662,"MR","10",0.487847222,-1.428,10.8,"selflocomotion",-0.43333333,"0"
"1368","59","MR10","walks","no",9.866666667,9.9,0.645784996,0.354215004,14.195,7.786,"MR","10",0.354215004,-6.409,8,"selflocomotion",1.866666667,"0"
"1369","60","MR10","walks","yes",10.06666667,10.1,0.419681621,0.580318379,14.79,20.451,"MR","10",0.580318379,5.661,10,"selflocomotion",0.06666667,"1"
"1370","61",NA,"walks","yes",NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,7.83,"selflocomotion",NA,NA
"1371","62",NA,"walks","yes",NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,11,"selflocomotion",NA,NA
"1372","63",NA,"walks","yes",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,10,"selflocomotion",NA,NA
"1373","64",NA,"walks","yes",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,12,"selflocomotion",NA,NA
"1374","65",NA,"walks","no",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"selflocomotion",NA,NA
"1375","66",NA,"walks","no",NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"selflocomotion",NA,NA
"1376","69","RISK10","walks","yes",10.2667,22.1,0.62819482,0.37180518,19.54,11.57,"RISK","10",0.62819482,7.97,14,"selflocomotion",-3.7333,"0"
"1377","70","RISK10","walks","yes",10.3667,22.5,0.62828536,0.37171464,10.04,5.94,"RISK","10",0.62828536,4.1,12,"selflocomotion",-1.6333,"0"
"1378","72","RISK10","walks","yes",10.5333,22.3,0.48476229,0.51523771,11.93,12.68,"RISK","10",0.48476229,-0.75,10.3,"selflocomotion",0.2333,"1"
"1379","73","RISK10","walks","yes",10.0667,21.2,0.56094151,0.43905849,24.07,18.84,"RISK","10",0.56094151,5.23,13.5,"selflocomotion",-3.4333,"0"
"1380","74","RISK10","walks","yes",9.7667,20.9,0.67677913,0.32322087,23.87,11.4,"RISK","10",0.67677913,12.47,12.75,"selflocomotion",-2.9833,"0"
"1381","77","RISK10","walks","yes",10.6333,22.6,0.52951144,0.47048856,9.38,8.33,"RISK","10",0.52951144,1.05,14.5,"selflocomotion",-3.8667,"0"
"1382","78","RISK10","walks","yes",10.0667,20.3,0.39440449,0.60559551,22.49,34.53,"RISK","10",0.39440449,-12.04,13,"selflocomotion",-2.9333,"0"
"1383","81","RISK10","walks","yes",10.2333,20.4,0.61828069,0.38171931,14.78,9.13,"RISK","10",0.61828069,5.65,15,"selflocomotion",-4.7667,"0"
"1384","82","RISK10","walks","yes",9.6,20.3,0.60326531,0.39673469,11.09,7.29,"RISK","10",0.60326531,3.8,12,"selflocomotion",-2.4,"0"
"1385","87","RISK10","walks","yes",9.6333,20.2,0.75194565,0.24805435,30.44,10.04,"RISK","10",0.75194565,20.4,12,"selflocomotion",-2.3667,"0"
